filename,subject_id,split,deterministic_subject_score,subject_rank,path
558__M_Right_little_finger.BMP,558,validation,3267f90b630bae1317864487cf8243e41a917c5e5d1ad773e1d94cce3855fc64,120,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\558__M_Right_little_finger.BMP
558__M_Right_middle_finger.BMP,558,validation,3267f90b630bae1317864487cf8243e41a917c5e5d1ad773e1d94cce3855fc64,120,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\558__M_Right_middle_finger.BMP
558__M_Right_ring_finger.BMP,558,validation,3267f90b630bae1317864487cf8243e41a917c5e5d1ad773e1d94cce3855fc64,120,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\558__M_Right_ring_finger.BMP
558__M_Right_thumb_finger.BMP,558,validation,3267f90b630bae1317864487cf8243e41a917c5e5d1ad773e1d94cce3855fc64,120,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\558__M_Right_thumb_finger.BMP
447__M_Left_index_finger.BMP,447,validation,33e4d6d68c2fb146337da9684f65573e33409d28d4bdcef80e7a1d607b3d2fbe,121,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\447__M_Left_index_finger.BMP
447__M_Left_little_finger.BMP,447,validation,33e4d6d68c2fb146337da9684f65573e33409d28d4bdcef80e7a1d607b3d2fbe,121,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\447__M_Left_little_finger.BMP
447__M_Left_middle_finger.BMP,447,validation,33e4d6d68c2fb146337da9684f65573e33409d28d4bdcef80e7a1d607b3d2fbe,121,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\447__M_Left_middle_finger.BMP
447__M_Left_ring_finger.BMP,447,validation,33e4d6d68c2fb146337da9684f65573e33409d28d4bdcef80e7a1d607b3d2fbe,121,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\447__M_Left_ring_finger.BMP
447__M_Left_thumb_finger.BMP,447,validation,33e4d6d68c2fb146337da9684f65573e33409d28d4bdcef80e7a1d607b3d2fbe,121,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\447__M_Left_thumb_finger.BMP
447__M_Right_index_finger.BMP,447,validation,33e4d6d68c2fb146337da9684f65573e33409d28d4bdcef80e7a1d607b3d2fbe,121,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\447__M_Right_index_finger.BMP
447__M_Right_little_finger.BMP,447,validation,33e4d6d68c2fb146337da9684f65573e33409d28d4bdcef80e7a1d607b3d2fbe,121,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\447__M_Right_little_finger.BMP
447__M_Right_middle_finger.BMP,447,validation,33e4d6d68c2fb146337da9684f65573e33409d28d4bdcef80e7a1d607b3d2fbe,121,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\447__M_Right_middle_finger.BMP
447__M_Right_ring_finger.BMP,447,validation,33e4d6d68c2fb146337da9684f65573e33409d28d4bdcef80e7a1d607b3d2fbe,121,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\447__M_Right_ring_finger.BMP
447__M_Right_thumb_finger.BMP,447,validation,33e4d6d68c2fb146337da9684f65573e33409d28d4bdcef80e7a1d607b3d2fbe,121,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\447__M_Right_thumb_finger.BMP
105__M_Left_index_finger.BMP,105,validation,340b3c4f02fa409be9c72ef3f8da5a12120e675a64ea8201af49eb56a7c869b3,122,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\105__M_Left_index_finger.BMP
105__M_Left_little_finger.BMP,105,validation,340b3c4f02fa409be9c72ef3f8da5a12120e675a64ea8201af49eb56a7c869b3,122,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\105__M_Left_little_finger.BMP
105__M_Left_middle_finger.BMP,105,validation,340b3c4f02fa409be9c72ef3f8da5a12120e675a64ea8201af49eb56a7c869b3,122,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\105__M_Left_middle_finger.BMP
105__M_Left_ring_finger.BMP,105,validation,340b3c4f02fa409be9c72ef3f8da5a12120e675a64ea8201af49eb56a7c869b3,122,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\105__M_Left_ring_finger.BMP
105__M_Left_thumb_finger.BMP,105,validation,340b3c4f02fa409be9c72ef3f8da5a12120e675a64ea8201af49eb56a7c869b3,122,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\105__M_Left_thumb_finger.BMP
105__M_Right_index_finger.BMP,105,validation,340b3c4f02fa409be9c72ef3f8da5a12120e675a64ea8201af49eb56a7c869b3,122,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\105__M_Right_index_finger.BMP
105__M_Right_little_finger.BMP,105,validation,340b3c4f02fa409be9c72ef3f8da5a12120e675a64ea8201af49eb56a7c869b3,122,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\105__M_Right_little_finger.BMP
105__M_Right_middle_finger.BMP,105,validation,340b3c4f02fa409be9c72ef3f8da5a12120e675a64ea8201af49eb56a7c869b3,122,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\105__M_Right_middle_finger.BMP
105__M_Right_ring_finger.BMP,105,validation,340b3c4f02fa409be9c72ef3f8da5a12120e675a64ea8201af49eb56a7c869b3,122,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\105__M_Right_ring_finger.BMP
105__M_Right_thumb_finger.BMP,105,validation,340b3c4f02fa409be9c72ef3f8da5a12120e675a64ea8201af49eb56a7c869b3,122,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\105__M_Right_thumb_finger.BMP
356__M_Left_index_finger.BMP,356,validation,3444768fb2c602045a5bf9a5a520ad8e0b8cf00642a82f8da78931029837c9a8,123,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\356__M_Left_index_finger.BMP
356__M_Left_little_finger.BMP,356,validation,3444768fb2c602045a5bf9a5a520ad8e0b8cf00642a82f8da78931029837c9a8,123,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\356__M_Left_little_finger.BMP
356__M_Left_middle_finger.BMP,356,validation,3444768fb2c602045a5bf9a5a520ad8e0b8cf00642a82f8da78931029837c9a8,123,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\356__M_Left_middle_finger.BMP
356__M_Left_ring_finger.BMP,356,validation,3444768fb2c602045a5bf9a5a520ad8e0b8cf00642a82f8da78931029837c9a8,123,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\356__M_Left_ring_finger.BMP
356__M_Left_thumb_finger.BMP,356,validation,3444768fb2c602045a5bf9a5a520ad8e0b8cf00642a82f8da78931029837c9a8,123,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\356__M_Left_thumb_finger.BMP
356__M_Right_index_finger.BMP,356,validation,3444768fb2c602045a5bf9a5a520ad8e0b8cf00642a82f8da78931029837c9a8,123,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\356__M_Right_index_finger.BMP
356__M_Right_little_finger.BMP,356,validation,3444768fb2c602045a5bf9a5a520ad8e0b8cf00642a82f8da78931029837c9a8,123,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\356__M_Right_little_finger.BMP
356__M_Right_middle_finger.BMP,356,validation,3444768fb2c602045a5bf9a5a520ad8e0b8cf00642a82f8da78931029837c9a8,123,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\356__M_Right_middle_finger.BMP
356__M_Right_ring_finger.BMP,356,validation,3444768fb2c602045a5bf9a5a520ad8e0b8cf00642a82f8da78931029837c9a8,123,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\356__M_Right_ring_finger.BMP
356__M_Right_thumb_finger.BMP,356,validation,3444768fb2c602045a5bf9a5a520ad8e0b8cf00642a82f8da78931029837c9a8,123,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\356__M_Right_thumb_finger.BMP
187__M_Left_index_finger.BMP,187,validation,34c6e5907b791287b8b22468ebcbe8fed00fcf96f0ee11f3fa2155080dfc43cb,124,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\187__M_Left_index_finger.BMP
187__M_Left_little_finger.BMP,187,validation,34c6e5907b791287b8b22468ebcbe8fed00fcf96f0ee11f3fa2155080dfc43cb,124,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\187__M_Left_little_finger.BMP
187__M_Left_middle_finger.BMP,187,validation,34c6e5907b791287b8b22468ebcbe8fed00fcf96f0ee11f3fa2155080dfc43cb,124,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\187__M_Left_middle_finger.BMP
187__M_Left_ring_finger.BMP,187,validation,34c6e5907b791287b8b22468ebcbe8fed00fcf96f0ee11f3fa2155080dfc43cb,124,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\187__M_Left_ring_finger.BMP
187__M_Left_thumb_finger.BMP,187,validation,34c6e5907b791287b8b22468ebcbe8fed00fcf96f0ee11f3fa2155080dfc43cb,124,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\187__M_Left_thumb_finger.BMP
187__M_Right_index_finger.BMP,187,validation,34c6e5907b791287b8b22468ebcbe8fed00fcf96f0ee11f3fa2155080dfc43cb,124,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\187__M_Right_index_finger.BMP
187__M_Right_little_finger.BMP,187,validation,34c6e5907b791287b8b22468ebcbe8fed00fcf96f0ee11f3fa2155080dfc43cb,124,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\187__M_Right_little_finger.BMP
187__M_Right_middle_finger.BMP,187,validation,34c6e5907b791287b8b22468ebcbe8fed00fcf96f0ee11f3fa2155080dfc43cb,124,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\187__M_Right_middle_finger.BMP
187__M_Right_ring_finger.BMP,187,validation,34c6e5907b791287b8b22468ebcbe8fed00fcf96f0ee11f3fa2155080dfc43cb,124,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\187__M_Right_ring_finger.BMP
187__M_Right_thumb_finger.BMP,187,validation,34c6e5907b791287b8b22468ebcbe8fed00fcf96f0ee11f3fa2155080dfc43cb,124,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\187__M_Right_thumb_finger.BMP
402__M_Left_index_finger.BMP,402,validation,34d621c92fa159e05351bd0abd5a14fa7921a09332cca5dc411bc481ca06224f,125,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\402__M_Left_index_finger.BMP
402__M_Left_little_finger.BMP,402,validation,34d621c92fa159e05351bd0abd5a14fa7921a09332cca5dc411bc481ca06224f,125,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\402__M_Left_little_finger.BMP
402__M_Left_middle_finger.BMP,402,validation,34d621c92fa159e05351bd0abd5a14fa7921a09332cca5dc411bc481ca06224f,125,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\402__M_Left_middle_finger.BMP
402__M_Left_ring_finger.BMP,402,validation,34d621c92fa159e05351bd0abd5a14fa7921a09332cca5dc411bc481ca06224f,125,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\402__M_Left_ring_finger.BMP
402__M_Left_thumb_finger.BMP,402,validation,34d621c92fa159e05351bd0abd5a14fa7921a09332cca5dc411bc481ca06224f,125,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\402__M_Left_thumb_finger.BMP
402__M_Right_index_finger.BMP,402,validation,34d621c92fa159e05351bd0abd5a14fa7921a09332cca5dc411bc481ca06224f,125,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\402__M_Right_index_finger.BMP
402__M_Right_little_finger.BMP,402,validation,34d621c92fa159e05351bd0abd5a14fa7921a09332cca5dc411bc481ca06224f,125,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\402__M_Right_little_finger.BMP
402__M_Right_middle_finger.BMP,402,validation,34d621c92fa159e05351bd0abd5a14fa7921a09332cca5dc411bc481ca06224f,125,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\402__M_Right_middle_finger.BMP
402__M_Right_ring_finger.BMP,402,validation,34d621c92fa159e05351bd0abd5a14fa7921a09332cca5dc411bc481ca06224f,125,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\402__M_Right_ring_finger.BMP
402__M_Right_thumb_finger.BMP,402,validation,34d621c92fa159e05351bd0abd5a14fa7921a09332cca5dc411bc481ca06224f,125,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\402__M_Right_thumb_finger.BMP
124__M_Left_index_finger.BMP,124,validation,3516e3733db9e86e60c577640b38e4ef50848ade4fb19bda533e411e27c53b55,126,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\124__M_Left_index_finger.BMP
124__M_Left_little_finger.BMP,124,validation,3516e3733db9e86e60c577640b38e4ef50848ade4fb19bda533e411e27c53b55,126,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\124__M_Left_little_finger.BMP
124__M_Left_middle_finger.BMP,124,validation,3516e3733db9e86e60c577640b38e4ef50848ade4fb19bda533e411e27c53b55,126,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\124__M_Left_middle_finger.BMP
124__M_Left_ring_finger.BMP,124,validation,3516e3733db9e86e60c577640b38e4ef50848ade4fb19bda533e411e27c53b55,126,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\124__M_Left_ring_finger.BMP
124__M_Left_thumb_finger.BMP,124,validation,3516e3733db9e86e60c577640b38e4ef50848ade4fb19bda533e411e27c53b55,126,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\124__M_Left_thumb_finger.BMP
124__M_Right_index_finger.BMP,124,validation,3516e3733db9e86e60c577640b38e4ef50848ade4fb19bda533e411e27c53b55,126,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\124__M_Right_index_finger.BMP
124__M_Right_little_finger.BMP,124,validation,3516e3733db9e86e60c577640b38e4ef50848ade4fb19bda533e411e27c53b55,126,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\124__M_Right_little_finger.BMP
124__M_Right_middle_finger.BMP,124,validation,3516e3733db9e86e60c577640b38e4ef50848ade4fb19bda533e411e27c53b55,126,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\124__M_Right_middle_finger.BMP
124__M_Right_ring_finger.BMP,124,validation,3516e3733db9e86e60c577640b38e4ef50848ade4fb19bda533e411e27c53b55,126,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\124__M_Right_ring_finger.BMP
124__M_Right_thumb_finger.BMP,124,validation,3516e3733db9e86e60c577640b38e4ef50848ade4fb19bda533e411e27c53b55,126,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\124__M_Right_thumb_finger.BMP
158__M_Left_index_finger.BMP,158,validation,362c7429814a5f74bd9d5aac4dfbb12f7e536b92b90c7be71b9c946f3ab60ab8,127,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\158__M_Left_index_finger.BMP
158__M_Left_little_finger.BMP,158,validation,362c7429814a5f74bd9d5aac4dfbb12f7e536b92b90c7be71b9c946f3ab60ab8,127,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\158__M_Left_little_finger.BMP
158__M_Left_middle_finger.BMP,158,validation,362c7429814a5f74bd9d5aac4dfbb12f7e536b92b90c7be71b9c946f3ab60ab8,127,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\158__M_Left_middle_finger.BMP
158__M_Left_ring_finger.BMP,158,validation,362c7429814a5f74bd9d5aac4dfbb12f7e536b92b90c7be71b9c946f3ab60ab8,127,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\158__M_Left_ring_finger.BMP
158__M_Left_thumb_finger.BMP,158,validation,362c7429814a5f74bd9d5aac4dfbb12f7e536b92b90c7be71b9c946f3ab60ab8,127,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\158__M_Left_thumb_finger.BMP
158__M_Right_index_finger.BMP,158,validation,362c7429814a5f74bd9d5aac4dfbb12f7e536b92b90c7be71b9c946f3ab60ab8,127,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\158__M_Right_index_finger.BMP
158__M_Right_little_finger.BMP,158,validation,362c7429814a5f74bd9d5aac4dfbb12f7e536b92b90c7be71b9c946f3ab60ab8,127,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\158__M_Right_little_finger.BMP
158__M_Right_middle_finger.BMP,158,validation,362c7429814a5f74bd9d5aac4dfbb12f7e536b92b90c7be71b9c946f3ab60ab8,127,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\158__M_Right_middle_finger.BMP
158__M_Right_ring_finger.BMP,158,validation,362c7429814a5f74bd9d5aac4dfbb12f7e536b92b90c7be71b9c946f3ab60ab8,127,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\158__M_Right_ring_finger.BMP
158__M_Right_thumb_finger.BMP,158,validation,362c7429814a5f74bd9d5aac4dfbb12f7e536b92b90c7be71b9c946f3ab60ab8,127,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\158__M_Right_thumb_finger.BMP
459__M_Left_index_finger.BMP,459,validation,3678038ab1e7e4aa452e8249656af7805ec260b710108830009a25da2ed9ea57,128,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\459__M_Left_index_finger.BMP
459__M_Left_little_finger.BMP,459,validation,3678038ab1e7e4aa452e8249656af7805ec260b710108830009a25da2ed9ea57,128,C:\Users\Acer\Documents\GitHub\ImageProcessing\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Jupyter_Project\Fingerprint_Enhancement_Project\data\SOCOFing\Real\459__M_Left_little_finger.BMP
