Dataset split,Image,Path,Ridge coherence,Sharpness Laplacian variance,Local contrast,Intensity dynamic range,Foreground usable-area ratio,Valid ridge-frequency-block ratio,Mean valid ridge frequency,Eligible frequency-block ratio,Orientation confidence valid ratio,Entropy,Log sharpness,Ridge coherence score,Log sharpness score,Local contrast score,Intensity dynamic range score,Foreground usable-area ratio score,Valid ridge-frequency-block ratio score,Orientation confidence valid ratio score,Entropy score,Diagnostic quality score,Quality band vs Real,Selected for screening24
Altered Medium,543__M_Left_middle_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\543__M_Left_middle_finger_Zcut.BMP,0.562408983707428,498.0059329783544,0.1283312439918518,1.0,1.0,1.0,0.09742437601730476,0.953125,0.7154693603515625,-1.266981198634646,2.6972345167444804,0.08460990040012964,0.0,0.0,0.5,1.0,0.5,0.13289564399874645,0.43903070389307924,0.3320670310364944,Relative Lower quality,False
Altered Medium,544__M_Left_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\544__M_Left_thumb_finger_Zcut.BMP,0.6672248840332031,1692.9306970365926,0.21636724472045898,1.0,0.97515869140625,1.0,0.10948803514578416,0.984375,0.8669024222319585,-0.5595435912181093,3.2286391798982836,0.541626112384543,0.763355024302051,0.7810041452382381,0.5,0.0,0.5,0.7549148946031735,0.9404008519054892,0.5976626285541868,Relative Medium quality,False
Altered Medium,545__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\545__M_Right_little_finger_Obl.BMP,0.5057018399238586,501.76115148421377,0.1244218498468399,1.0,1.0,1.0,0.09684747073856087,0.859375,0.6110076904296875,-2.844145682221713,2.700497033325425,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.25,Relative Lower quality,False
Altered Medium,546__M_Right_thumb_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\546__M_Right_thumb_finger_CR.BMP,0.744110643863678,1353.7806827342138,0.20978540182113647,1.0,1.0,1.0,0.10803362594681998,1.0,0.91314697265625,-0.6333479812570781,3.1315483128032024,0.8768618791342011,0.554246697343118,0.715559370689745,0.5,1.0,0.5,0.9448668129113134,0.8880947296837226,0.7474536862202625,Relative Higher quality,False
Altered Medium,548__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\548__F_Left_index_finger_Obl.BMP,0.6292993426322937,681.8000613963231,0.13781693577766418,1.0,1.0,1.0,0.10816014224043216,1.0,0.7970428466796875,-1.0361611123800312,2.833657036001237,0.37626391815035926,0.0,0.0,0.5,1.0,0.5,0.4679630209965529,0.6026158732373126,0.4308553515480281,Relative Lower quality,False
Altered Medium,549__M_Left_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\549__M_Left_middle_finger_Obl.BMP,0.7551195621490479,1335.778058222495,0.20730608701705933,1.0,1.0,1.0,0.10253207296134464,1.0,0.906646728515625,-0.7349662115994805,3.125734305372796,0.9248627465330231,0.5417248463897373,0.6909069745646002,0.5,1.0,0.5,0.9181667188968978,0.816076580445678,0.736467233353742,Relative Higher quality,False
Altered Medium,54__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\54__M_Left_ring_finger_Zcut.BMP,0.765018880367279,1457.9453861033544,0.18968823552131653,1.0,1.0,1.0,0.12075211891273252,1.0,0.9230499267578125,-0.592397410811232,3.1637412558350526,0.9680255577025398,0.6235818743652982,0.5157286336646068,0.5,1.0,0.5,0.9855437167032282,0.9171169266243182,0.751249588632499,Relative Higher quality,False
Altered Medium,550__F_Right_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\550__F_Right_index_finger_Obl.BMP,0.651257336139679,1098.8638431346044,0.17689503729343414,1.0,1.0,1.0,0.10498020513376113,1.0,0.8248443603515625,-0.631972852956163,3.0409438836531475,0.47200472640877783,0.35910846074581587,0.3885229275144152,0.5,1.0,0.5,0.5821591977436542,0.8890693008296978,0.5863580766552952,Relative Medium quality,False
Altered Medium,551__F_Right_middle_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\551__F_Right_middle_finger_CR.BMP,0.699520468711853,1677.6724063670263,0.19649538397789001,1.0,1.0,1.0,0.11102316832327153,1.0,0.85333251953125,-0.952353550518038,3.224707161500602,0.6824406808592165,0.7548864853620733,0.5834136730787852,0.5,1.0,0.5,0.6991758069570669,0.6620113722252061,0.6727410023102934,Relative Medium quality,False
Altered Medium,552__M_Right_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\552__M_Right_thumb_finger_Obl.BMP,0.6534929275512695,1317.5094424998388,0.18894970417022705,1.0,1.0,1.0,0.11209119788289813,1.0,0.840423583984375,-0.5943031137746644,3.1197537364545123,0.4817523077899852,0.5288442655670302,0.5083852469401956,0.5,1.0,0.5,0.6461516765904107,0.9157663303783354,0.6351124784082447,Relative Medium quality,False
Altered Medium,554__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\554__M_Left_index_finger_Zcut.BMP,0.6808369159698486,1303.5391971385106,0.18838420510292053,1.0,1.0,1.0,0.10703542779422864,0.984375,0.82830810546875,-1.3312086849464126,3.115124094840764,0.6009770243526845,0.518873228730761,0.5027623599261243,0.5,1.0,0.5,0.59638671262927,0.3935118567452837,0.5765638977980154,Relative Medium quality,False
Altered Medium,555__M_Left_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\555__M_Left_middle_finger_Obl.BMP,0.5959040522575378,721.3527347361669,0.179396390914917,1.0,1.0,1.0,0.09450687154025733,1.0,0.7767333984375,-0.7345702496432992,2.858147682595941,0.23065443468692948,0.0,0.4133944606591598,0.5,1.0,0.5,0.3845408962707616,0.8163572037861627,0.4806183744253767,Relative Lower quality,False
Altered Medium,556__F_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\556__F_Left_ring_finger_Zcut.BMP,0.6620662212371826,1208.0998966014013,0.19819176197052002,1.0,1.0,1.0,0.1024353931988746,1.0,0.8123016357421875,-1.1231901028378504,3.0821028471567913,0.5191334130649297,0.44775410018770284,0.6002811487956735,0.5,1.0,0.5,0.5306392980256974,0.5409373062940711,0.5798431582960094,Relative Medium quality,False
Altered Medium,557__M_Right_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\557__M_Right_little_finger_CR.BMP,0.6446181535720825,1192.9964114939794,0.19816729426383972,1.0,1.0,1.0,0.10319526643571156,0.953125,0.7853546142578125,-1.0736053907857361,3.0766391373244013,0.4430566941132451,0.4359866986161289,0.6000378607725614,0.5,1.0,0.5,0.41995299279222825,0.5760786306456385,0.5593891096174752,Relative Medium quality,False
Altered Medium,558__M_Right_ring_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\558__M_Right_ring_finger_CR.BMP,0.622224748134613,1178.6914188181981,0.1942199170589447,1.0,1.0,1.0,0.10062366659469812,0.96875,0.779693603515625,-1.1490674735355193,3.071400121765565,0.34541741138366866,0.4247032297256177,0.560788183260689,0.5,1.0,0.5,0.39670009401441564,0.5225976802396378,0.5312758248280036,Relative Lower quality,False
Altered Medium,559__M_Right_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\559__M_Right_thumb_finger_Obl.BMP,0.6211339235305786,1399.9076358592138,0.21193251013755798,1.0,1.0,1.0,0.10127993565613042,1.0,0.806060791015625,-0.7800267171050644,3.1460993824211307,0.34066121955661033,0.5855858944715995,0.7369085614633297,0.5,1.0,0.5,0.5050047007207773,0.7841416195699741,0.6190377494727863,Relative Medium quality,False
Altered Medium,560__F_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\560__F_Left_little_finger_CR.BMP,0.686877965927124,3128.5862126180436,0.1805638074874878,0.9994255304336548,1.0,0.984375,0.1379639448500579,1.0,0.8424530029296875,-1.5273377215092596,3.495348127077134,0.6273170906909181,1.0,0.425002351574322,0.5,1.0,0.5,0.6544876214352869,0.2545126813266271,0.6201649681283943,Relative Medium quality,False
Altered Medium,561__M_Left_ring_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\561__M_Left_ring_finger_CR.BMP,0.6473910212516785,1257.2063419139013,0.19392111897468567,1.0,1.0,1.0,0.10322048314624474,1.0,0.84210205078125,-0.5576539849138551,3.0994065631276495,0.4551468968336746,0.4850217774172746,0.557817165331673,0.5,1.0,0.5,0.6530460670636167,0.9417400402416999,0.6365964933609923,Relative Medium quality,False
Altered Medium,562__F_Right_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\562__F_Right_index_finger_Obl.BMP,0.6469570994377136,816.1019412791356,0.16973280906677246,1.0,1.0,1.0,0.09561213753862188,0.984375,0.795654296875,-1.2830868082015852,2.9117444109227297,0.4532549195372982,0.08084659745257251,0.31730724845179653,0.5,1.0,0.5,0.4622594797869008,0.42761645086531797,0.4676605870117358,Relative Lower quality,False
Altered Medium,563__M_Right_little_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\563__M_Right_little_finger_Zcut.BMP,0.67411208152771,1844.178906611167,0.21847185492515564,1.0,1.0,1.0,0.10777901604456383,1.0,0.8520050048828125,-0.504310406917682,3.2658030503320767,0.5716555344507105,0.8433962784616067,0.8019307675331896,0.5,1.0,0.5,0.6937229708555314,0.9795453213224179,0.736281359077932,Relative Higher quality,False
Altered Medium,564__M_Right_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\564__M_Right_ring_finger_Zcut.BMP,0.4726370573043823,1142.0652896678075,0.1479552835226059,1.0,1.0,1.0,0.0924193262565676,0.890625,0.6025848388671875,-1.6754695074918775,3.0576909323966417,0.0,0.39517722240207254,0.10076831380041892,0.5,1.0,0.5,0.0,0.14952977585929234,0.33068441400772297,Relative Lower quality,False
Altered Medium,566__M_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\566__M_Left_index_finger_Obl.BMP,0.6736822128295898,1098.9834415232763,0.180388405919075,1.0,1.0,1.0,0.10480875975282268,1.0,0.8330078125,-0.8367915693575958,3.040991148920993,0.5697812294697399,0.3592102577672879,0.4232582935231327,0.5,1.0,0.5,0.6156910059542465,0.743911637339192,0.5889815530066999,Relative Medium quality,False
Altered Medium,567__M_Left_little_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\567__M_Left_little_finger_Zcut.BMP,0.6235290765762329,1161.8809940135106,0.16912424564361572,1.0,1.0,1.0,0.10632434443382241,1.0,0.793212890625,-1.2133039977085978,3.065161647598192,0.35110451841342205,0.41126718846914906,0.3112561626637946,0.5,1.0,0.5,0.4522312754622377,0.47707242784307397,0.5003664466064597,Relative Lower quality,False
Altered Medium,568__M_Left_ring_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\568__M_Left_ring_finger_Obl.BMP,0.568451464176178,858.3356143748388,0.1592446267604828,1.0,1.0,1.0,0.09591933877999677,0.890625,0.6990509033203125,-1.5636490808259713,2.933657132804059,0.11095620402615351,0.1280408676122353,0.21302084463482374,0.5,1.0,0.5,0.06545596991538696,0.22877835309146974,0.34328152991000865,Relative Lower quality,False
Altered Medium,569__M_Left_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\569__M_Left_thumb_finger_Zcut.BMP,0.7437222003936768,1513.0649844920263,0.19798347353935242,1.0,1.0,1.0,0.10600059159203223,1.0,0.9050140380859375,-0.5226181399507008,3.1798575808984193,0.8751681956121564,0.6582922222235229,0.5982100891202403,0.5,1.0,0.5,0.9114603572547794,0.9665703950189428,0.7512126574037052,Relative Higher quality,False
Altered Medium,56__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\56__F_Right_little_finger_Obl.BMP,0.5308772325515747,591.9465457713231,0.14245344698429108,1.0,1.0,1.0,0.09020639900655136,0.953125,0.6553497314453125,-1.538412494163628,2.772282490633904,0.0,0.0,0.04606229037197491,0.5,1.0,0.5,0.0,0.24666384724329132,0.2865907672019083,Relative Lower quality,False
Altered Medium,570__M_Right_middle_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\570__M_Right_middle_finger_Zcut.BMP,0.7425992488861084,1735.413281611167,0.1947404146194458,1.0,1.0,1.0,0.11066529218202156,1.0,0.913818359375,-0.7071188450816825,3.2394029169076326,0.8702719246968087,0.7865372978278061,0.5659636099642862,0.5,1.0,0.5,0.9476245691005958,0.8358123679220758,0.7507762211889466,Relative Higher quality,False
Altered Medium,571__F_Right_thumb_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\571__F_Right_thumb_finger_CR.BMP,0.6108424663543701,1508.1317569529638,0.19169186055660248,1.0,1.0,1.0,0.11558542796048535,1.0,0.8031463623046875,-0.6924108370801183,3.178439285047018,0.2957886118715909,0.6552375840119918,0.5356511372429743,0.5,1.0,0.5,0.49303353180821075,0.8462361227117615,0.6032433734558161,Relative Medium quality,False
Altered Medium,573__F_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\573__F_Left_index_finger_Zcut.BMP,0.5885838270187378,1186.348828486167,0.1769329458475113,1.0,1.0,1.0,0.10567259690159005,0.96875,0.7387237548828125,-1.3431208721407253,3.0742124057332627,0.19873693362925438,0.43076015364661663,0.38889986096800666,0.5,1.0,0.5,0.22841429019116266,0.3850695361870447,0.4539850968277606,Relative Lower quality,False
Altered Medium,574__F_Left_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\574__F_Left_middle_finger_Obl.BMP,0.6038631200790405,971.1573001658544,0.16351087391376495,1.0,1.0,1.0,0.10035612794921504,0.9375,0.734954833984375,-1.4289310684708132,2.98728957909566,0.26535740451693457,0.2435511256859287,0.2554411192274369,0.5,1.0,0.5,0.21293324976496397,0.32425474434681034,0.41269220544275925,Relative Lower quality,False
Altered Medium,575__M_Right_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\575__M_Right_index_finger_CR.BMP,0.5908377170562744,910.5850955760106,0.19628113508224487,1.0,1.0,1.0,0.08852669212118858,1.0,0.754180908203125,-1.0266426542541476,2.9593205375139364,0.20856430031677872,0.18331312733669636,0.5812833471370641,0.5,1.0,0.5,0.29190535882168606,0.6093617271605325,0.4843034825965947,Relative Lower quality,False
Altered Medium,576__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\576__M_Right_little_finger_Obl.BMP,0.5979036688804626,919.401105097495,0.16135038435459137,1.0,1.0,1.0,0.10645060048083149,0.984375,0.7783203125,-0.693336725653411,2.9635050214258807,0.23937312346973655,0.19232541094475536,0.23395887568603566,0.5,1.0,0.5,0.39105922908179264,0.8455799335493986,0.48778707159146484,Relative Lower quality,False
Altered Medium,577__M_Right_ring_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\577__M_Right_ring_finger_Obl.BMP,0.6529412865638733,1100.3591739451513,0.16442635655403137,1.0,1.0,1.0,0.11610019678785553,0.984375,0.84027099609375,-0.6798612141256849,3.0415344686139947,0.4793470536858693,0.36038042624354827,0.26454397323227224,0.5,1.0,0.5,0.6455249138201193,0.8551302022068308,0.57561582114858,Relative Medium quality,False
Altered Medium,579__M_Left_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\579__M_Left_index_finger_Zcut.BMP,0.6571000814437866,1617.533642939292,0.20242780447006226,1.0,1.0,1.0,0.10335703625484714,0.953125,0.786956787109375,-1.2175005557895437,3.208853322287225,0.49748014872708773,0.7207414633535797,0.6424010915838724,0.5,1.0,0.5,0.4265340018802884,0.47409827305666086,0.5951568723251861,Relative Medium quality,False
Altered Medium,57__M_Left_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\57__M_Left_middle_finger_Obl.BMP,0.7166111469268799,1115.3283743165148,0.1734611690044403,1.0,0.98333740234375,1.0,0.11015325402059248,1.0,0.9078114331822978,-0.40560693564323125,3.0474027509338253,0.7569591174113032,0.37301917110943517,0.35437918700891735,0.5,0.0,0.5,0.9229508044522141,1.0,0.5509135349977338,Relative Medium quality,False
Altered Medium,580__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\580__M_Left_ring_finger_Zcut.BMP,0.7023152709007263,1550.057843378745,0.17008337378501892,1.0,1.0,1.0,0.1295531793997246,0.984375,0.8741912841796875,-0.7191462481916672,3.190347905003503,0.6946265219924299,0.6808856358833554,0.32079299390352356,0.5,1.0,0.5,0.7848542776559075,0.8272883923597936,0.6635559777243762,Relative Medium quality,False
Altered Medium,581__F_Right_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\581__F_Right_index_finger_Obl.BMP,0.5878348350524902,757.3448917185888,0.16377580165863037,1.0,1.0,1.0,0.10414292967004726,1.0,0.785003662109375,-0.7812017510981046,2.8792937004504338,0.19547119369707502,0.010956256800394783,0.2580753565982715,0.5,1.0,0.5,0.41851143842055794,0.7833088578382906,0.4582903879193237,Relative Lower quality,False
Altered Medium,582__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\582__M_Right_middle_finger_Obl.BMP,0.6334012746810913,943.2276737010106,0.16662707924842834,1.0,1.0,1.0,0.10930212949121867,0.984375,0.813720703125,-0.8862020391864276,2.974616534198285,0.3941490810019152,0.21625670247956924,0.28642626407111726,0.5,1.0,0.5,0.5364681917894079,0.7088938006964506,0.5177742550048074,Relative Lower quality,False
Altered Medium,583__M_Right_thumb_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\583__M_Right_thumb_finger_CR.BMP,0.6492516994476318,1235.005109003745,0.19360153377056122,1.0,1.0,1.0,0.10602550181937119,1.0,0.8196868896484375,-0.8449075865879893,3.091668754200984,0.46325978903985343,0.46835656134295184,0.5546394562989776,0.5,1.0,0.5,0.5609746161078034,0.7381597113496571,0.5981737667674054,Relative Medium quality,False
Altered Medium,585__M_Left_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\585__M_Left_middle_finger_Obl.BMP,0.6553893089294434,1045.8873416697606,0.206573024392128,1.0,1.0,1.0,0.0972815404338318,1.0,0.8360137939453125,-0.4373139638599919,3.019484906781578,0.49002087230392904,0.31289143862910185,0.6836179646395082,0.5,1.0,0.5,0.6280382325289879,1.0,0.6393210635126909,Relative Medium quality,False
Altered Medium,586__M_Left_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\586__M_Left_ring_finger_Zcut.BMP,0.8017828464508057,1951.5723697459325,0.23495836555957794,1.0,1.0,1.0,0.11490816323574812,1.0,0.9621124267578125,-0.4284063778267308,3.2903846607664122,1.0,0.8963386363339112,0.9658599265947287,0.5,1.0,0.5,1.0,1.0,0.85777482036608,Relative Higher quality,False
Altered Medium,587__M_Right_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\587__M_Right_index_finger_Zcut.BMP,0.7275141477584839,1585.7418338572606,0.21527165174484253,1.0,1.0,1.0,0.1066044115372367,1.0,0.89239501953125,-0.7432147795666297,3.2002324835758156,0.8044981656266553,0.7021744321398176,0.770110412831846,0.5,1.0,0.5,0.8596270761516769,0.8102307140410311,0.7433301000988783,Relative Higher quality,False
Altered Medium,588__M_Right_middle_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\588__M_Right_middle_finger_CR.BMP,0.6573532819747925,1609.1057864939794,0.21369081735610962,1.0,1.0,1.0,0.10766859430435524,1.0,0.8463592529296875,-0.44178171110645414,3.2065845966039253,0.49858414866596235,0.7158552217722891,0.7543918136869501,0.5,1.0,0.5,0.670532748354748,1.0,0.7049204915599937,Relative Higher quality,False
Altered Medium,589__M_Right_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\589__M_Right_thumb_finger_Zcut.BMP,0.6628799438476562,1179.2677432810888,0.1835092157125473,1.0,1.0,1.0,0.10173581691842096,0.96875,0.8059539794921875,-1.2762224983076353,3.0716124193685315,0.5226813902696179,0.42516046322143414,0.45428922155752055,0.5,1.0,0.5,0.5045659667815733,0.4324812757367307,0.5423972896958595,Relative Medium quality,False
Altered Medium,590__M_Left_little_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\590__M_Left_little_finger_CR.BMP,0.7064067125320435,4556.01721823751,0.23456670343875885,0.9996657967567444,1.0,0.9523809523809523,0.11985782028356104,0.984375,0.838836669921875,-1.3730036328028776,3.658585356708952,0.712465944733524,1.0,0.9619655402369461,0.5,1.0,0.5,0.6396333437793797,0.3638912386536183,0.7097445084254336,Relative Higher quality,False
Altered Medium,591__M_Left_ring_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\591__M_Left_ring_finger_CR.BMP,0.6671688556671143,1157.408887079917,0.17468321323394775,1.0,1.0,1.0,0.11523237758072263,0.984375,0.8329315185546875,-0.935158699488468,3.0634868127389074,0.541381818612758,0.4076600323499791,0.3665302532546088,0.5,1.0,0.5,0.6153776245691008,0.6741975847128762,0.5756434141874154,Relative Medium quality,False
Altered Medium,592__M_Left_thumb_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\592__M_Left_thumb_finger_Obl.BMP,0.5430452227592468,920.2626468455419,0.1829308122396469,1.0,1.0,1.0,0.08852219546705731,1.0,0.711944580078125,-0.9461503559405644,2.96391179451587,0.00018041354933284154,0.19320149376123977,0.44853802307693574,0.5,1.0,0.5,0.11841742400501407,0.6664076561530784,0.42834312631820015,Relative Lower quality,False
Altered Medium,593__M_Right_index_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\593__M_Right_index_finger_Zcut.BMP,0.7277208566665649,1523.9700748240575,0.25035300850868225,1.0,1.0,1.0,0.09511584567210209,1.0,0.9108428955078125,-0.4653401006850511,3.182976439138502,0.8053994537123467,0.6650094269217476,1.0,0.5,1.0,0.5,0.9354026950799126,1.0,0.8007264469642509,Relative Higher quality,False
Altered Medium,594__M_Right_middle_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\594__M_Right_middle_finger_Obl.BMP,0.6682204008102417,1306.8628665721044,0.21116867661476135,1.0,1.0,1.0,0.09914459030087494,1.0,0.8532562255859375,-0.46163878464256597,3.1162300180200018,0.5459667449125757,0.5212550979289119,0.7293135894385261,0.5,1.0,0.5,0.6988624255719212,1.0,0.6869247322314919,Relative Medium quality,False
Altered Medium,595__M_Right_ring_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\595__M_Right_ring_finger_Zcut.BMP,0.6212707757949829,1765.3355228221044,0.1960120052099228,1.0,1.0,0.984375,0.11860329974486265,1.0,0.82196044921875,-0.6016524643843149,3.2468272603537685,0.34125792008854444,0.8025273912654272,0.5786073270484964,0.5,1.0,0.5,0.5703133813851459,0.9105577509017485,0.6504079713361703,Relative Medium quality,False
Altered Medium,597__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\597__M_Left_index_finger_CR.BMP,0.5203390121459961,630.1944705760106,0.14215533435344696,1.0,1.0,1.0,0.10183635428570079,0.96875,0.678131103515625,-1.674581147610468,2.7994745882875813,0.0,0.0,0.04309808806358199,0.5,1.0,0.5,0.0,0.15015936795414453,0.2741571820022158,Relative Lower quality,False
Altered Medium,598__M_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\598__M_Left_little_finger_Obl.BMP,0.6646586656570435,1494.9896671092138,0.20744678378105164,1.0,1.0,1.0,0.10157699138232235,0.984375,0.827056884765625,-0.820858005783729,3.174638190966162,0.5304369378628135,0.6470510217982365,0.6923059547803277,0.5,1.0,0.5,0.5912472579128801,0.7552039591547766,0.6520306414386293,Relative Medium quality,False
Altered Medium,599__M_Left_middle_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\599__M_Left_middle_finger_Zcut.BMP,0.7877271175384521,2204.241894892417,0.23921284079551697,1.0,1.0,1.0,0.11676741983649873,1.0,0.937347412109375,-0.3935623652166833,3.343259252544739,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.875,Relative Higher quality,False
Altered Medium,59__F_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\59__F_Right_little_finger_Obl.BMP,0.5603799819946289,837.8970767771825,0.13593564927577972,1.0,1.0,1.0,0.10635557097611299,0.9375,0.703216552734375,-1.7244630511495953,2.9231906752735695,0.07576308733063115,0.10549885631014154,0.0,0.5,1.0,0.5,0.08256659354434341,0.11480742016629154,0.29732949466892594,Relative Lower quality,False
Altered Medium,5__M_Right_ring_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\5__M_Right_ring_finger_Obl.BMP,0.6730144023895264,988.3188602244481,0.1665957272052765,1.0,1.0,1.0,0.0999226330497714,0.96875,0.810546875,-0.980438572332833,2.9948970831451907,0.5668694556196572,0.25993569914506576,0.28611452351044253,0.5,1.0,0.5,0.5234315261673458,0.6421071553775362,0.5348072949775059,Relative Lower quality,False
Altered Medium,60__M_Left_index_finger_CR.BMP,data\SOCOFing\Altered\Altered-Medium\60__M_Left_index_finger_CR.BMP,0.6687336564064026,1036.5364505564794,0.1658383309841156,1.0,1.0,1.0,0.10997509555270044,0.984375,0.8175201416015625,-1.4516787498833175,3.015584578979032,0.5482046317943198,0.3044911529402003,0.2785835590532299,0.5,1.0,0.5,0.5520745847696649,0.308133169416159,0.49893588724669674,Relative Lower quality,False
Altered Medium,61__M_Left_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\61__M_Left_little_finger_Obl.BMP,0.6406546831130981,759.4173404490575,0.15839722752571106,1.0,1.0,1.0,0.09666861264561179,0.96875,0.777099609375,-1.4579044569893778,2.8804805095477333,0.4257752487423873,0.013512333104800508,0.20459495955666276,0.5,1.0,0.5,0.3860451269194611,0.30372093056919375,0.4167060748615632,Relative Lower quality,False
Altered Medium,62__M_Left_thumb_finger_Zcut.BMP,data\SOCOFing\Altered\Altered-Medium\62__M_Left_thumb_finger_Zcut.BMP,0.7001186013221741,2002.990460566245,0.19220012426376343,1.0,1.0,1.0,0.12248742946212213,1.0,0.8849334716796875,-0.525960660609479,3.3016788809294697,0.6850486468165156,0.9206634317885647,0.5407049199350153,0.5,1.0,0.5,0.8289783766844252,0.9642015075582577,0.7424496103478473,Relative Higher quality,False
Altered Medium,63__M_Right_little_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\63__M_Right_little_finger_Obl.BMP,0.6024199724197388,657.0192081248388,0.1578850895166397,1.0,1.0,1.0,0.09522862709501077,0.984375,0.762237548828125,-0.9882884307075367,2.8175780664557992,0.25906502068453546,0.0,0.19950265379153448,0.5,1.0,0.5,0.3249984330930743,0.6365438595985993,0.4275137458959679,Relative Lower quality,False
Altered Medium,64__M_Right_ring_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\64__M_Right_ring_finger_Obl.BMP,0.6613513231277466,938.1598331248388,0.1574406623840332,1.0,1.0,1.0,0.1094525278103961,0.984375,0.8380126953125,-0.7446882631683744,2.972276834893738,0.5160163284917513,0.2112176022861222,0.19508361281143757,0.5,1.0,0.5,0.6362488248198059,0.8091864372260078,0.5459691007043905,Relative Medium quality,False
Altered Medium,66__F_Left_index_finger_Obl.BMP,data\SOCOFing\Altered\Altered-Medium\66__F_Left_index_finger_Obl.BMP,0.7589390873908997,1261.5951053416356,0.19218608736991882,1.0,1.0,1.0,0.10433877838130162,1.0,0.9148101806640625,-0.6670793536213742,3.1009199953753472,0.9415165648199869,0.48828131453699,0.5405653478779072,0.5,1.0,0.5,0.9516985271074901,0.8641888714459782,0.7232813282235441,Relative Higher quality,False
